Datetime,Average_Receive_bps,Average_Transmit_bps
2023-06-24 06:00:00,19878300.0,35304836.0
2023-06-24 06:05:00,19878300.0,35304836.0
2023-06-24 06:10:00,26971666.0,16039087.0
2023-06-24 06:15:00,26971666.0,16039087.0
2023-06-24 06:20:00,46003928.0,46787324.0
2023-06-24 06:25:00,46003928.0,46787324.0
2023-06-24 06:30:00,35178440.0,9169244.0
2023-06-24 06:35:00,35178440.0,9169244.0
2023-06-24 06:40:00,38343640.0,3095779.5
2023-06-24 06:45:00,38343640.0,3095779.5
2023-06-24 06:50:00,38502096.0,16650410.0
2023-06-24 06:55:00,38502096.0,16650410.0
2023-06-24 07:00:00,38164236.0,25248424.0
2023-06-24 07:05:00,38164236.0,25248424.0
2023-06-24 07:10:00,339716288.0,61570472.0
2023-06-24 07:15:00,339716288.0,61570472.0
2023-06-24 07:20:00,339647712.0,96199216.0
2023-06-24 07:25:00,339647712.0,96199216.0
2023-06-24 07:30:00,339584512.0,87596512.0
2023-06-24 07:35:00,339584512.0,87596512.0
2023-06-24 07:40:00,339550624.0,80612968.0
2023-06-24 07:45:00,339550624.0,80612968.0
2023-06-24 07:50:00,336909312.0,69979832.0
2023-06-24 07:55:00,336909312.0,69979832.0
2023-06-24 08:00:00,338878368.0,74172376.0
2023-06-24 08:05:00,338878368.0,74172376.0
2023-06-24 08:10:00,338818240.0,57278352.0
2023-06-24 08:15:00,338818240.0,57278352.0
2023-06-24 08:20:00,337422592.0,50634984.0
2023-06-24 08:25:00,337422592.0,50634984.0
2023-06-24 08:30:00,338786272.0,47495820.0
2023-06-24 08:35:00,338786272.0,47495820.0
2023-06-24 08:40:00,337706848.0,40910536.0
2023-06-24 08:45:00,337706848.0,40910536.0
2023-06-24 08:50:00,338665632.0,38332292.0
2023-06-24 08:55:00,338665632.0,38332292.0
2023-06-24 09:00:00,337766400.0,37770088.0
2023-06-24 09:05:00,337766400.0,37770088.0
2023-06-24 09:10:00,333619840.0,33261796.0
2023-06-24 09:15:00,333619840.0,33261796.0
2023-06-24 09:20:00,342311776.0,34941904.0
2023-06-24 09:25:00,342311776.0,34941904.0
2023-06-24 09:30:00,337600448.0,34690480.0
2023-06-24 09:35:00,337600448.0,34690480.0
2023-06-24 09:40:00,338841568.0,36454588.0
2023-06-24 09:45:00,338841568.0,36454588.0
2023-06-24 09:50:00,338828352.0,41983152.0
2023-06-24 09:55:00,338828352.0,41983152.0
2023-06-24 10:00:00,338407424.0,41283640.0
2023-06-24 10:05:00,338407424.0,41283640.0
2023-06-24 10:10:00,338303904.0,43175248.0
2023-06-24 10:15:00,338303904.0,43175248.0
2023-06-24 10:20:00,339058848.0,42527456.0
2023-06-24 10:25:00,339058848.0,42527456.0
2023-06-24 10:30:00,337719456.0,38802068.0
2023-06-24 10:35:00,337719456.0,38802068.0
2023-06-24 10:40:00,338392800.0,43982860.0
2023-06-24 10:45:00,338392800.0,43982860.0
2023-06-24 10:50:00,338949056.0,44929728.0
2023-06-24 10:55:00,338949056.0,44929728.0
2023-06-24 11:00:00,339062720.0,42532632.0
2023-06-24 11:05:00,339062720.0,42532632.0
2023-06-24 11:10:00,338813312.0,45857624.0
2023-06-24 11:15:00,338813312.0,45857624.0
2023-06-24 11:20:00,334455296.0,48424332.0
2023-06-24 11:25:00,334455296.0,48424332.0
2023-06-24 11:30:00,312281120.0,51854556.0
2023-06-24 11:35:00,312281120.0,51854556.0
2023-06-24 11:40:00,151033344.0,38855012.0
2023-06-24 11:45:00,151033344.0,38855012.0
2023-06-24 11:50:00,221131840.0,11567303.0
2023-06-24 11:55:00,221131840.0,11567303.0
2023-06-24 12:00:00,165791536.0,7786316.5
2023-06-24 12:05:00,165791536.0,7786316.5
2023-06-24 12:10:00,281965152.0,17493786.0
2023-06-24 12:15:00,281965152.0,17493786.0
2023-06-24 12:20:00,243642576.0,11071970.0
2023-06-24 12:25:00,243642576.0,11071970.0
2023-06-24 12:30:00,339733024.0,45495668.0
2023-06-24 12:35:00,339733024.0,45495668.0
2023-06-24 12:40:00,339549344.0,69017320.0
2023-06-24 12:45:00,339549344.0,69017320.0
2023-06-24 12:50:00,339339456.0,58169372.0
2023-06-24 12:55:00,339339456.0,58169372.0
2023-06-24 13:00:00,338669856.0,48129956.0
2023-06-24 13:05:00,338669856.0,48129956.0
2023-06-24 13:10:00,338539840.0,43241784.0
2023-06-24 13:15:00,338539840.0,43241784.0
2023-06-24 13:20:00,338467584.0,41546732.0
2023-06-24 13:25:00,338467584.0,41546732.0
2023-06-24 13:30:00,338252672.0,40420100.0
2023-06-24 13:35:00,338252672.0,40420100.0
2023-06-24 13:40:00,338790464.0,48586776.0
2023-06-24 13:45:00,338790464.0,48586776.0
2023-06-24 13:50:00,337985376.0,42144044.0
2023-06-24 13:55:00,337985376.0,42144044.0
2023-06-24 14:00:00,338686592.0,44581120.0
2023-06-24 14:05:00,338686592.0,44581120.0
2023-06-24 14:10:00,322613856.0,16708205.0
2023-06-24 14:15:00,322613856.0,16708205.0
2023-06-24 14:20:00,313317600.0,14132016.0
2023-06-24 14:25:00,313317600.0,14132016.0
2023-06-24 14:30:00,183201456.0,13227500.0
2023-06-24 14:35:00,183201456.0,13227500.0
2023-06-24 14:40:00,160849776.0,14576616.0
2023-06-24 14:45:00,160849776.0,14576616.0
2023-06-24 14:50:00,189099072.0,12214349.0
2023-06-24 14:55:00,189099072.0,12214349.0
2023-06-24 15:00:00,184854784.0,10750021.0
2023-06-24 15:05:00,184854784.0,10750021.0
2023-06-24 15:10:00,152145216.0,8197737.0
2023-06-24 15:15:00,152145216.0,8197737.0
2023-06-24 15:20:00,236988832.0,14009500.0
2023-06-24 15:25:00,236988832.0,14009500.0
2023-06-24 15:30:00,246913632.0,10180836.0
2023-06-24 15:35:00,246913632.0,10180836.0
2023-06-24 15:40:00,261371472.0,9941846.0
2023-06-24 15:45:00,261371472.0,9941846.0
2023-06-24 15:50:00,236968464.0,15236382.0
2023-06-24 15:55:00,236968464.0,15236382.0
2023-06-24 16:00:00,239932192.0,11873303.0
2023-06-24 16:05:00,239932192.0,11873303.0
2023-06-24 16:10:00,299586304.0,14886167.0
2023-06-24 16:15:00,299586304.0,14886167.0
2023-06-24 16:20:00,227108400.0,14628782.0
2023-06-24 16:25:00,227108400.0,14628782.0
2023-06-24 16:30:00,135886880.0,14479497.0
2023-06-24 16:35:00,135886880.0,14479497.0
2023-06-24 16:40:00,80221336.0,13384547.0
2023-06-24 16:45:00,80221336.0,13384547.0
2023-06-24 16:50:00,85718848.0,18419894.0
2023-06-24 16:55:00,85718848.0,18419894.0
2023-06-24 17:00:00,202953056.0,22632000.0
2023-06-24 17:05:00,202953056.0,22632000.0
2023-06-24 17:10:00,339597728.0,80102512.0
2023-06-24 17:15:00,339597728.0,80102512.0
2023-06-24 17:20:00,339427264.0,81331144.0
2023-06-24 17:25:00,339427264.0,81331144.0
2023-06-24 17:30:00,208076672.0,35224916.0
2023-06-24 17:35:00,208076672.0,35224916.0
2023-06-24 17:40:00,339620640.0,59458444.0
2023-06-24 17:45:00,339620640.0,59458444.0
2023-06-24 17:50:00,339163264.0,58581468.0
2023-06-24 17:55:00,339163264.0,58581468.0
2023-06-24 18:00:00,339423296.0,68919520.0
2023-06-24 18:05:00,339423296.0,68919520.0
2023-06-24 18:10:00,339151584.0,59028548.0
2023-06-24 18:15:00,339151584.0,59028548.0
2023-06-24 18:20:00,339054464.0,44522988.0
2023-06-24 18:25:00,339054464.0,44522988.0
2023-06-24 18:30:00,338340992.0,41504860.0
2023-06-24 18:35:00,338340992.0,41504860.0
2023-06-24 18:40:00,339335104.0,39515352.0
2023-06-24 18:45:00,339335104.0,39515352.0
2023-06-24 18:50:00,338197248.0,44125108.0
2023-06-24 18:55:00,338197248.0,44125108.0
2023-06-24 19:00:00,339185888.0,38892616.0
2023-06-24 19:05:00,339185888.0,38892616.0
2023-06-24 19:10:00,338936160.0,43058656.0
2023-06-24 19:15:00,338936160.0,43058656.0
2023-06-24 19:20:00,338727104.0,46091828.0
2023-06-24 19:25:00,338727104.0,46091828.0
2023-06-24 19:30:00,337780480.0,37480028.0
2023-06-24 19:35:00,337780480.0,37480028.0
2023-06-24 19:40:00,337688320.0,36744276.0
2023-06-24 19:45:00,337688320.0,36744276.0
2023-06-24 19:50:00,335835456.0,41972652.0
2023-06-24 19:55:00,335835456.0,41972652.0
2023-06-24 20:00:00,338436384.0,36075440.0
2023-06-24 20:05:00,338436384.0,36075440.0
2023-06-24 20:10:00,338610368.0,39257176.0
2023-06-24 20:15:00,338610368.0,39257176.0
2023-06-24 20:20:00,337826848.0,39451840.0
2023-06-24 20:25:00,337826848.0,39451840.0
2023-06-24 20:30:00,338453184.0,41155408.0
2023-06-24 20:35:00,338453184.0,41155408.0
2023-06-24 20:40:00,338763104.0,42674200.0
2023-06-24 20:45:00,338763104.0,42674200.0
2023-06-24 20:50:00,338240160.0,49449124.0
2023-06-24 20:55:00,338240160.0,49449124.0
2023-06-24 21:00:00,338644608.0,54591480.0
2023-06-24 21:05:00,338644608.0,54591480.0
2023-06-24 21:10:00,50978596.0,7399825.0
2023-06-24 21:15:00,50978596.0,7399825.0
2023-06-24 21:20:00,49611216.0,7858569.0
2023-06-24 21:25:00,49611216.0,7858569.0
2023-06-24 21:30:00,87041816.0,8248118.0
2023-06-24 21:35:00,87041816.0,8248118.0
2023-06-24 21:40:00,55188408.0,6286512.5
2023-06-24 21:45:00,55188408.0,6286512.5
2023-06-24 21:50:00,59787532.0,8177980.5
2023-06-24 21:55:00,59787532.0,8177980.5
2023-06-24 22:00:00,15385057.0,15718597.0
2023-06-24 22:05:00,15385057.0,15718597.0
2023-06-24 22:10:00,3298966.25,7892365.5
2023-06-24 22:15:00,3298966.25,7892365.5
2023-06-24 22:20:00,6274864.0,9998432.0
2023-06-24 22:25:00,6274864.0,9998432.0
2023-06-24 22:30:00,13584774.0,9762415.0
2023-06-24 22:35:00,13584774.0,9762415.0
2023-06-24 22:40:00,23187234.0,11004522.0
2023-06-24 22:45:00,23187234.0,11004522.0
2023-06-24 22:50:00,35191868.0,18706768.0
2023-06-24 22:55:00,35191868.0,18706768.0
2023-06-24 23:00:00,252717424.0,42343344.0
2023-06-24 23:05:00,252717424.0,42343344.0
2023-06-24 23:10:00,336837504.0,135969232.0
2023-06-24 23:15:00,336837504.0,135969232.0
2023-06-24 23:20:00,339685280.0,70835048.0
2023-06-24 23:25:00,339685280.0,70835048.0
2023-06-24 23:30:00,339653760.0,112511776.0
2023-06-24 23:35:00,339653760.0,112511776.0
2023-06-24 23:40:00,339709152.0,84200256.0
2023-06-24 23:45:00,339709152.0,84200256.0
2023-06-24 23:50:00,339659392.0,104793032.0
2023-06-24 23:55:00,339659392.0,104793032.0
2023-06-25 00:00:00,339005888.0,47174436.0
2023-06-25 00:05:00,339005888.0,47174436.0
2023-06-25 00:10:00,338686720.0,51110784.0
2023-06-25 00:15:00,338686720.0,51110784.0
2023-06-25 00:20:00,338503072.0,59092308.0
2023-06-25 00:25:00,338503072.0,59092308.0
2023-06-25 00:30:00,338440352.0,59991488.0
2023-06-25 00:35:00,338440352.0,59991488.0
2023-06-25 00:40:00,339084192.0,74427736.0
2023-06-25 00:45:00,339084192.0,74427736.0
2023-06-25 00:50:00,278583104.0,76826432.0
2023-06-25 00:55:00,278583104.0,76826432.0
2023-06-25 01:00:00,13246174.0,3005938.0
2023-06-25 01:05:00,13246174.0,3005938.0
2023-06-25 01:10:00,17718292.0,1968869.375
2023-06-25 01:15:00,17718292.0,1968869.375
2023-06-25 01:20:00,34744752.0,1745123.75
2023-06-25 01:25:00,34744752.0,1745123.75
2023-06-25 01:30:00,4996035.0,278290.3125
2023-06-25 01:35:00,4996035.0,278290.3125
2023-06-25 01:40:00,4964539.5,309741.5
2023-06-25 01:45:00,4964539.5,309741.5
2023-06-25 01:50:00,788161.875,109595.2969
2023-06-25 01:55:00,788161.875,109595.2969
2023-06-25 02:00:00,133141.9219,89480.9375
2023-06-25 02:05:00,133141.9219,89480.9375
2023-06-25 02:10:00,210988.8906,197125.5469
2023-06-25 02:15:00,210988.8906,197125.5469
2023-06-25 02:20:00,706775.75,378540.25
2023-06-25 02:25:00,706775.75,378540.25
2023-06-25 02:30:00,855458.875,92401.67188
2023-06-25 02:35:00,855458.875,92401.67188
2023-06-25 02:40:00,78854.63281,33701.82031
2023-06-25 02:45:00,78854.63281,33701.82031
2023-06-25 02:50:00,182169.8906,37249.0
2023-06-25 02:55:00,182169.8906,37249.0
2023-06-25 03:00:00,788767.3125,55409.54688
2023-06-25 03:05:00,788767.3125,55409.54688
2023-06-25 03:10:00,41340.48047,25562.78125
2023-06-25 03:15:00,41340.48047,25562.78125
2023-06-25 03:20:00,1299819.5,100658.9375
2023-06-25 03:25:00,1299819.5,100658.9375
2023-06-25 03:30:00,201696.4375,89078.19531
2023-06-25 03:35:00,201696.4375,89078.19531
2023-06-25 03:40:00,35702.59766,26830.31055
2023-06-25 03:45:00,35702.59766,26830.31055
2023-06-25 03:50:00,91475.30469,34470.10547
2023-06-25 03:55:00,91475.30469,34470.10547
2023-06-25 04:00:00,11975572.0,1443268.75
2023-06-25 04:05:00,11975572.0,1443268.75
2023-06-25 04:10:00,13150951.0,1303865.25
2023-06-25 04:15:00,13150951.0,1303865.25
2023-06-25 04:20:00,739251.9375,67494.61719
2023-06-25 04:25:00,739251.9375,67494.61719
2023-06-25 04:30:00,1021974.5,84714.19531
2023-06-25 04:35:00,1021974.5,84714.19531
2023-06-25 04:40:00,168582.6406,50984.75781
2023-06-25 04:45:00,168582.6406,50984.75781
2023-06-25 04:50:00,451479.3125,71051.25
2023-06-25 04:55:00,451479.3125,71051.25
2023-06-25 05:00:00,759968.6875,221602.6719
2023-06-25 05:05:00,759968.6875,221602.6719
2023-06-25 05:10:00,245416.4063,66796.82813
2023-06-25 05:15:00,245416.4063,66796.82813
2023-06-25 05:20:00,31885332.0,1450714.375
2023-06-25 05:25:00,31885332.0,1450714.375
2023-06-25 05:30:00,313949472.0,36116052.0
2023-06-25 05:35:00,313949472.0,36116052.0
2023-06-25 05:40:00,339726240.0,82834256.0
2023-06-25 05:45:00,339726240.0,82834256.0
2023-06-25 05:50:00,339690112.0,96267232.0
2023-06-25 05:55:00,339690112.0,96267232.0
2023-06-25 06:00:00,339698464.0,80187656.0
2023-06-25 06:05:00,339698464.0,80187656.0
2023-06-25 06:10:00,339661152.0,68608480.0
2023-06-25 06:15:00,339661152.0,68608480.0
2023-06-25 06:20:00,334590592.0,69388072.0
2023-06-25 06:25:00,334590592.0,69388072.0
2023-06-25 06:30:00,339666176.0,83104544.0
2023-06-25 06:35:00,339666176.0,83104544.0
2023-06-25 06:40:00,332700576.0,61967104.0
2023-06-25 06:45:00,332700576.0,61967104.0
2023-06-25 06:50:00,339662752.0,70524200.0
2023-06-25 06:55:00,339662752.0,70524200.0
2023-06-25 07:00:00,339629248.0,80381112.0
2023-06-25 07:05:00,339629248.0,80381112.0
2023-06-25 07:10:00,339419936.0,90712960.0
2023-06-25 07:15:00,339419936.0,90712960.0
2023-06-25 07:20:00,339475168.0,69744520.0
2023-06-25 07:25:00,339475168.0,69744520.0
2023-06-25 07:30:00,330285536.0,87842744.0
2023-06-25 07:35:00,330285536.0,87842744.0
2023-06-25 07:40:00,338558432.0,91058288.0
2023-06-25 07:45:00,338558432.0,91058288.0
2023-06-25 07:50:00,338955296.0,60316124.0
2023-06-25 07:55:00,338955296.0,60316124.0
2023-06-25 08:00:00,336978816.0,61956064.0
2023-06-25 08:05:00,336978816.0,61956064.0
2023-06-25 08:10:00,339438368.0,33552376.0
2023-06-25 08:15:00,339438368.0,33552376.0
2023-06-25 08:20:00,339051008.0,32534894.0
2023-06-25 08:25:00,339051008.0,32534894.0
2023-06-25 08:30:00,339186912.0,34096364.0
2023-06-25 08:35:00,339186912.0,34096364.0
2023-06-25 08:40:00,338699328.0,32877348.0
2023-06-25 08:45:00,338699328.0,32877348.0
2023-06-25 08:50:00,338044704.0,31410356.0
2023-06-25 08:55:00,338044704.0,31410356.0
2023-06-25 09:00:00,330139648.0,32124164.0
2023-06-25 09:05:00,330139648.0,32124164.0
2023-06-25 09:10:00,338119008.0,30682286.0
2023-06-25 09:15:00,338119008.0,30682286.0
2023-06-25 09:20:00,335432608.0,28789990.0
2023-06-25 09:25:00,335432608.0,28789990.0
2023-06-25 09:30:00,332965184.0,28477964.0
2023-06-25 09:35:00,332965184.0,28477964.0
2023-06-25 09:40:00,333402496.0,29965868.0
2023-06-25 09:45:00,333402496.0,29965868.0
2023-06-25 09:50:00,336070240.0,29077174.0
2023-06-25 09:55:00,336070240.0,29077174.0
2023-06-25 10:00:00,337782080.0,35390060.0
2023-06-25 10:05:00,337782080.0,35390060.0
2023-06-25 10:10:00,288343936.0,32288450.0
2023-06-25 10:15:00,288343936.0,32288450.0
2023-06-25 10:20:00,117625080.0,12874467.0
2023-06-25 10:25:00,117625080.0,12874467.0
2023-06-25 10:30:00,59932236.0,32590714.0
2023-06-25 10:35:00,59932236.0,32590714.0
2023-06-25 10:40:00,94788864.0,6112956.5
2023-06-25 10:45:00,94788864.0,6112956.5
2023-06-25 10:50:00,92626872.0,13987791.0
2023-06-25 10:55:00,92626872.0,13987791.0
2023-06-25 11:00:00,82158088.0,59019028.0
2023-06-25 11:05:00,82158088.0,59019028.0
2023-06-25 11:10:00,61900860.0,77191368.0
2023-06-25 11:15:00,61900860.0,77191368.0
2023-06-25 11:20:00,57712392.0,67235128.0
2023-06-25 11:25:00,57712392.0,67235128.0
2023-06-25 11:30:00,36976392.0,16859780.0
2023-06-25 11:35:00,36976392.0,16859780.0
2023-06-25 11:40:00,81289848.0,14505453.0
2023-06-25 11:45:00,81289848.0,14505453.0
2023-06-25 11:50:00,59274436.0,91788744.0
2023-06-25 11:55:00,59274436.0,91788744.0
2023-06-25 12:00:00,78479488.0,14667122.0
2023-06-25 12:05:00,78479488.0,14667122.0
2023-06-25 12:10:00,68597056.0,35788460.0
2023-06-25 12:15:00,68597056.0,35788460.0
2023-06-25 12:20:00,82208112.0,11911929.0
2023-06-25 12:25:00,82208112.0,11911929.0
2023-06-25 12:30:00,66949652.0,16146283.0
2023-06-25 12:35:00,66949652.0,16146283.0
2023-06-25 12:40:00,339703904.0,64372740.0
2023-06-25 12:45:00,339703904.0,64372740.0
2023-06-25 12:50:00,338998208.0,48732244.0
2023-06-25 12:55:00,338998208.0,48732244.0
2023-06-25 13:00:00,338191392.0,40814012.0
2023-06-25 13:05:00,338191392.0,40814012.0
2023-06-25 13:10:00,338529184.0,40212756.0
2023-06-25 13:15:00,338529184.0,40212756.0
2023-06-25 13:20:00,337968096.0,39584600.0
2023-06-25 13:25:00,337968096.0,39584600.0
2023-06-25 13:30:00,338639008.0,34910372.0
2023-06-25 13:35:00,338639008.0,34910372.0
2023-06-25 13:40:00,337369696.0,37555560.0
2023-06-25 13:45:00,337369696.0,37555560.0
2023-06-25 13:50:00,338671296.0,38893256.0
2023-06-25 13:55:00,338671296.0,38893256.0
2023-06-25 14:00:00,338096032.0,37670936.0
2023-06-25 14:05:00,338096032.0,37670936.0
2023-06-25 14:10:00,182248336.0,20007646.0
2023-06-25 14:15:00,182248336.0,20007646.0
2023-06-25 14:20:00,339619712.0,72643600.0
2023-06-25 14:25:00,339619712.0,72643600.0
2023-06-25 14:30:00,339279872.0,46358460.0
2023-06-25 14:35:00,339279872.0,46358460.0
2023-06-25 14:40:00,339118272.0,48557368.0
2023-06-25 14:45:00,339118272.0,48557368.0
2023-06-25 14:50:00,338825632.0,42924232.0
2023-06-25 14:55:00,338825632.0,42924232.0
2023-06-25 15:00:00,338557600.0,41706644.0
2023-06-25 15:05:00,338557600.0,41706644.0
2023-06-25 15:10:00,339445056.0,41392256.0
2023-06-25 15:15:00,339445056.0,41392256.0
2023-06-25 15:20:00,338662944.0,41967988.0
2023-06-25 15:25:00,338662944.0,41967988.0
2023-06-25 15:30:00,92544800.0,13493151.0
2023-06-25 15:35:00,92544800.0,13493151.0
2023-06-25 15:40:00,82042016.0,16637866.0
2023-06-25 15:45:00,82042016.0,16637866.0
2023-06-25 15:50:00,106394872.0,17426048.0
2023-06-25 15:55:00,106394872.0,17426048.0
2023-06-25 16:00:00,164680320.0,13381445.0
2023-06-25 16:05:00,164680320.0,13381445.0
2023-06-25 16:10:00,139920784.0,10640214.0
2023-06-25 16:15:00,139920784.0,10640214.0
2023-06-25 16:20:00,85251696.0,10187820.0
2023-06-25 16:25:00,85251696.0,10187820.0
2023-06-25 16:30:00,83799200.0,8918649.0
2023-06-25 16:35:00,83799200.0,8918649.0
2023-06-25 16:40:00,339721536.0,48414620.0
2023-06-25 16:45:00,339721536.0,48414620.0
2023-06-25 16:50:00,339555808.0,61707136.0
2023-06-25 16:55:00,339555808.0,61707136.0
2023-06-25 17:00:00,338928928.0,47339452.0
2023-06-25 17:05:00,338928928.0,47339452.0
2023-06-25 17:10:00,338754176.0,42243524.0
2023-06-25 17:15:00,338754176.0,42243524.0
2023-06-25 17:20:00,338842272.0,45680684.0
2023-06-25 17:25:00,338842272.0,45680684.0
2023-06-25 17:30:00,339200736.0,57073224.0
2023-06-25 17:35:00,339200736.0,57073224.0
2023-06-25 17:40:00,338750816.0,50425956.0
2023-06-25 17:45:00,338750816.0,50425956.0
2023-06-25 17:50:00,339228288.0,49337092.0
2023-06-25 17:55:00,339228288.0,49337092.0
2023-06-25 18:00:00,339129216.0,47622872.0
2023-06-25 18:05:00,339129216.0,47622872.0
2023-06-25 18:10:00,338683040.0,51802804.0
2023-06-25 18:15:00,338683040.0,51802804.0
2023-06-25 18:20:00,339055968.0,42540196.0
2023-06-25 18:25:00,339055968.0,42540196.0
2023-06-25 18:30:00,339074272.0,48353396.0
2023-06-25 18:35:00,339074272.0,48353396.0
2023-06-25 18:40:00,339163392.0,51696180.0
2023-06-25 18:45:00,339163392.0,51696180.0
2023-06-25 18:50:00,338776160.0,46592580.0
2023-06-25 18:55:00,338776160.0,46592580.0
2023-06-25 19:00:00,338699424.0,51368524.0
2023-06-25 19:05:00,338699424.0,51368524.0
2023-06-25 19:10:00,339093120.0,53933108.0
2023-06-25 19:15:00,339093120.0,53933108.0
2023-06-25 19:20:00,339129504.0,50827544.0
2023-06-25 19:25:00,339129504.0,50827544.0
2023-06-25 19:30:00,338949760.0,50892804.0
2023-06-25 19:35:00,338949760.0,50892804.0
2023-06-25 19:40:00,338266080.0,39850624.0
2023-06-25 19:45:00,338266080.0,39850624.0
2023-06-25 19:50:00,339425024.0,41701052.0
2023-06-25 19:55:00,339425024.0,41701052.0
2023-06-25 20:00:00,338458304.0,39961500.0
2023-06-25 20:05:00,338458304.0,39961500.0
2023-06-25 20:10:00,338235584.0,38862532.0
2023-06-25 20:15:00,338235584.0,38862532.0
2023-06-25 20:20:00,339570144.0,41631428.0
2023-06-25 20:25:00,339570144.0,41631428.0
2023-06-25 20:30:00,339038880.0,50575764.0
2023-06-25 20:35:00,339038880.0,50575764.0
2023-06-25 20:40:00,338362880.0,52780616.0
2023-06-25 20:45:00,338362880.0,52780616.0
2023-06-25 20:50:00,338206784.0,50553148.0
2023-06-25 20:55:00,338206784.0,50553148.0
2023-06-25 21:00:00,338915040.0,51473536.0
2023-06-25 21:05:00,338915040.0,51473536.0
2023-06-25 21:10:00,338783360.0,49384480.0
2023-06-25 21:15:00,338783360.0,49384480.0
2023-06-25 21:20:00,339352672.0,48992604.0
2023-06-25 21:25:00,339352672.0,48992604.0
2023-06-25 21:30:00,338379616.0,39754228.0
2023-06-25 21:35:00,338379616.0,39754228.0
2023-06-25 21:40:00,338926944.0,45774308.0
2023-06-25 21:45:00,338926944.0,45774308.0
2023-06-25 21:50:00,338785440.0,45609508.0
2023-06-25 21:55:00,338785440.0,45609508.0
2023-06-25 22:00:00,337023776.0,33244934.0
2023-06-25 22:05:00,337023776.0,33244934.0
2023-06-25 22:10:00,335205632.0,28954910.0
2023-06-25 22:15:00,335205632.0,28954910.0
2023-06-25 22:20:00,330765632.0,32060890.0
2023-06-25 22:25:00,330765632.0,32060890.0
2023-06-25 22:30:00,92050200.0,16965486.0
2023-06-25 22:35:00,92050200.0,16965486.0
2023-06-25 22:40:00,69699416.0,88132424.0
2023-06-25 22:45:00,69699416.0,88132424.0
2023-06-25 22:50:00,82490200.0,82232864.0
2023-06-25 22:55:00,82490200.0,82232864.0
2023-06-25 23:00:00,290355840.0,58398212.0
2023-06-25 23:05:00,290355840.0,58398212.0
2023-06-25 23:10:00,336370048.0,35015184.0
2023-06-25 23:15:00,336370048.0,35015184.0
2023-06-25 23:20:00,288075232.0,24299450.0
2023-06-25 23:25:00,288075232.0,24299450.0
2023-06-25 23:30:00,339166976.0,46456392.0
2023-06-25 23:35:00,339166976.0,46456392.0
2023-06-25 23:40:00,306084768.0,34014608.0
2023-06-25 23:45:00,306084768.0,34014608.0
2023-06-25 23:50:00,135674048.0,34738096.0
2023-06-25 23:55:00,135674048.0,34738096.0
2023-06-26 00:00:00,338748128.0,44786472.0
2023-06-26 00:05:00,338748128.0,44786472.0
2023-06-26 00:10:00,338729952.0,44006852.0
2023-06-26 00:15:00,338729952.0,44006852.0
2023-06-26 00:20:00,338465152.0,55516456.0
2023-06-26 00:25:00,338465152.0,55516456.0
2023-06-26 00:30:00,338507584.0,56545368.0
2023-06-26 00:35:00,338507584.0,56545368.0
2023-06-26 00:40:00,339421024.0,75899664.0
2023-06-26 00:45:00,339421024.0,75899664.0
2023-06-26 00:50:00,277321280.0,54380176.0
2023-06-26 00:55:00,277321280.0,54380176.0
2023-06-26 01:00:00,32361746.0,1409953.5
2023-06-26 01:05:00,32361746.0,1409953.5
2023-06-26 01:10:00,18925572.0,3127579.0
2023-06-26 01:15:00,18925572.0,3127579.0
2023-06-26 01:20:00,14700421.0,2206983.75
2023-06-26 01:25:00,14700421.0,2206983.75
2023-06-26 01:30:00,25478952.0,2128948.5
2023-06-26 01:35:00,25478952.0,2128948.5
2023-06-26 01:40:00,40367096.0,2877002.75
2023-06-26 01:45:00,40367096.0,2877002.75
2023-06-26 01:50:00,13503993.0,1526278.125
2023-06-26 01:55:00,13503993.0,1526278.125
2023-06-26 02:00:00,5861790.5,7170437.5
2023-06-26 02:05:00,5861790.5,7170437.5
2023-06-26 02:10:00,4336900.5,12798799.0
2023-06-26 02:15:00,4336900.5,12798799.0
2023-06-26 02:20:00,6994130.0,2738681.5
2023-06-26 02:25:00,6994130.0,2738681.5
2023-06-26 02:30:00,11535522.0,1152746.125
2023-06-26 02:35:00,11535522.0,1152746.125
2023-06-26 02:40:00,8452685.0,9695997.0
2023-06-26 02:45:00,8452685.0,9695997.0
2023-06-26 02:50:00,8314944.0,7252455.0
2023-06-26 02:55:00,8314944.0,7252455.0
2023-06-26 03:00:00,1706739.625,911371.8125
2023-06-26 03:05:00,1706739.625,911371.8125
2023-06-26 03:10:00,2409430.25,1434580.875
2023-06-26 03:15:00,2409430.25,1434580.875
2023-06-26 03:20:00,1024613.0,6251777.0
2023-06-26 03:25:00,1024613.0,6251777.0
2023-06-26 03:30:00,1273682.875,4239741.5
2023-06-26 03:35:00,1273682.875,4239741.5
2023-06-26 03:40:00,1238666.5,485638.6875
2023-06-26 03:45:00,1238666.5,485638.6875
2023-06-26 03:50:00,1298509.25,4205023.5
2023-06-26 03:55:00,1298509.25,4205023.5
2023-06-26 04:00:00,1019320.188,318912.5625
2023-06-26 04:05:00,1019320.188,318912.5625
2023-06-26 04:10:00,2417548.25,490449.7188
2023-06-26 04:15:00,2417548.25,490449.7188
2023-06-26 04:20:00,536469.25,453464.9063
2023-06-26 04:25:00,536469.25,453464.9063
2023-06-26 04:30:00,1402931.0,4701830.0
