Day,Hour,Minute,Datetime,Average_Receive_bps,Average_Transmit_bps
0,14,10,2023-07-17 14:10:00,302772640.0,52620568.0
0,14,15,2023-07-17 14:15:00,302772640.0,52620568.0
0,14,20,2023-07-17 14:20:00,302772640.0,52620568.0
0,14,25,2023-07-17 14:25:00,302772640.0,52620568.0
0,14,30,2023-07-17 14:30:00,302772640.0,52620568.0
0,14,35,2023-07-17 14:35:00,302772640.0,52620568.0
0,14,40,2023-07-17 14:40:00,302772640.0,52620568.0
0,14,45,2023-07-17 14:45:00,302772640.0,52620568.0
0,14,50,2023-07-17 14:50:00,302772640.0,52620568.0
0,14,55,2023-07-17 14:55:00,302772640.0,52620568.0
0,15,0,2023-07-17 15:00:00,302772640.0,52620568.0
0,15,5,2023-07-17 15:05:00,302772640.0,52620568.0
0,15,10,2023-07-17 15:10:00,302772640.0,52620568.0
0,15,15,2023-07-17 15:15:00,302772640.0,52620568.0
0,15,20,2023-07-17 15:20:00,302772640.0,52620568.0
0,15,25,2023-07-17 15:25:00,302772640.0,52620568.0
0,15,30,2023-07-17 15:30:00,302772640.0,52620568.0
0,15,35,2023-07-17 15:35:00,302772640.0,52620568.0
0,15,40,2023-07-17 15:40:00,302772640.0,52620568.0
0,15,45,2023-07-17 15:45:00,302772640.0,52620568.0
0,15,50,2023-07-17 15:50:00,302772640.0,52620568.0
0,15,55,2023-07-17 15:55:00,302772640.0,52620568.0
0,16,0,2023-07-17 16:00:00,302772640.0,52620568.0
0,16,5,2023-07-17 16:05:00,302772640.0,52620568.0
0,16,10,2023-07-17 16:10:00,302772640.0,52620568.0
0,16,15,2023-07-17 16:15:00,302772640.0,52620568.0
0,16,20,2023-07-17 16:20:00,302772640.0,52620568.0
0,16,25,2023-07-17 16:25:00,302772640.0,52620568.0
0,16,30,2023-07-17 16:30:00,302772640.0,52620568.0
0,16,35,2023-07-17 16:35:00,302772640.0,52620568.0
0,16,40,2023-07-17 16:40:00,302772640.0,52620568.0
0,16,45,2023-07-17 16:45:00,302772640.0,52620568.0
0,16,50,2023-07-17 16:50:00,302772640.0,52620568.0
0,16,55,2023-07-17 16:55:00,302772640.0,52620568.0
0,17,0,2023-07-17 17:00:00,302772640.0,52620568.0
0,17,5,2023-07-17 17:05:00,302772640.0,52620568.0
0,17,10,2023-07-17 17:10:00,302772640.0,52620568.0
0,17,15,2023-07-17 17:15:00,302772640.0,52620568.0
0,17,20,2023-07-17 17:20:00,302772640.0,52620568.0
0,17,25,2023-07-17 17:25:00,302772640.0,52620568.0
0,17,30,2023-07-17 17:30:00,302772640.0,52620568.0
0,17,35,2023-07-17 17:35:00,302772640.0,52620568.0
0,17,40,2023-07-17 17:40:00,302772640.0,52620568.0
0,17,45,2023-07-17 17:45:00,302772640.0,52620568.0
0,17,50,2023-07-17 17:50:00,302772640.0,52620568.0
0,17,55,2023-07-17 17:55:00,302772640.0,52620568.0
0,18,0,2023-07-17 18:00:00,302772640.0,52620568.0
0,18,5,2023-07-17 18:05:00,302772640.0,52620568.0
0,18,10,2023-07-17 18:10:00,302772640.0,52620568.0
0,18,15,2023-07-17 18:15:00,302772640.0,52620568.0
0,18,20,2023-07-17 18:20:00,302772640.0,52620568.0
0,18,25,2023-07-17 18:25:00,302772640.0,52620568.0
0,18,30,2023-07-17 18:30:00,302772640.0,52620568.0
0,18,35,2023-07-17 18:35:00,302772640.0,52620568.0
0,18,40,2023-07-17 18:40:00,302772640.0,52620568.0
0,18,45,2023-07-17 18:45:00,302772640.0,52620568.0
0,18,50,2023-07-17 18:50:00,302772640.0,52620568.0
0,18,55,2023-07-17 18:55:00,302772640.0,52620568.0
0,19,0,2023-07-17 19:00:00,302772640.0,52620568.0
0,19,5,2023-07-17 19:05:00,302772640.0,52620568.0
0,19,10,2023-07-17 19:10:00,302772640.0,52620568.0
0,19,15,2023-07-17 19:15:00,302772640.0,52620568.0
0,19,20,2023-07-17 19:20:00,302772640.0,52620568.0
0,19,25,2023-07-17 19:25:00,302772640.0,52620568.0
0,19,30,2023-07-17 19:30:00,302772640.0,52620568.0
0,19,35,2023-07-17 19:35:00,302772640.0,52620568.0
0,19,40,2023-07-17 19:40:00,302772640.0,52620568.0
0,19,45,2023-07-17 19:45:00,302772640.0,52620568.0
0,19,50,2023-07-17 19:50:00,302772640.0,52620568.0
0,19,55,2023-07-17 19:55:00,302772640.0,52620568.0
0,20,0,2023-07-17 20:00:00,302772640.0,52620568.0
0,20,5,2023-07-17 20:05:00,302772640.0,52620568.0
0,20,10,2023-07-17 20:10:00,302772640.0,52620568.0
0,20,15,2023-07-17 20:15:00,302772640.0,52620568.0
0,20,20,2023-07-17 20:20:00,302772640.0,52620568.0
0,20,25,2023-07-17 20:25:00,302772640.0,52620568.0
0,20,30,2023-07-17 20:30:00,302772640.0,52620568.0
0,20,35,2023-07-17 20:35:00,302772640.0,52620568.0
0,20,40,2023-07-17 20:40:00,302772640.0,52620568.0
0,20,45,2023-07-17 20:45:00,302772640.0,52620568.0
0,20,50,2023-07-17 20:50:00,302772640.0,52620568.0
0,20,55,2023-07-17 20:55:00,302772640.0,52620568.0
0,21,0,2023-07-17 21:00:00,302772640.0,52620568.0
0,21,5,2023-07-17 21:05:00,302772640.0,52620568.0
0,21,10,2023-07-17 21:10:00,302772640.0,52620568.0
0,21,15,2023-07-17 21:15:00,302772640.0,52620568.0
0,21,20,2023-07-17 21:20:00,302772640.0,52620568.0
0,21,25,2023-07-17 21:25:00,302772640.0,52620568.0
0,21,30,2023-07-17 21:30:00,302772640.0,52620568.0
0,21,35,2023-07-17 21:35:00,302772640.0,52620568.0
0,21,40,2023-07-17 21:40:00,302772640.0,52620568.0
0,21,45,2023-07-17 21:45:00,302772640.0,52620568.0
0,21,50,2023-07-17 21:50:00,302772640.0,52620568.0
0,21,55,2023-07-17 21:55:00,302772640.0,52620568.0
0,22,0,2023-07-17 22:00:00,302772640.0,52620568.0
0,22,5,2023-07-17 22:05:00,302772640.0,52620568.0
0,22,10,2023-07-17 22:10:00,302772640.0,52620568.0
0,22,15,2023-07-17 22:15:00,302772640.0,52620568.0
0,22,20,2023-07-17 22:20:00,302772640.0,52620568.0
0,22,25,2023-07-17 22:25:00,302772640.0,52620568.0
0,22,30,2023-07-17 22:30:00,302772640.0,52620568.0
0,22,35,2023-07-17 22:35:00,302772640.0,52620568.0
0,22,40,2023-07-17 22:40:00,302772640.0,52620568.0
0,22,45,2023-07-17 22:45:00,302772640.0,52620568.0
0,22,50,2023-07-17 22:50:00,302772640.0,52620568.0
0,22,55,2023-07-17 22:55:00,302772640.0,52620568.0
0,23,0,2023-07-17 23:00:00,302772640.0,52620568.0
0,23,5,2023-07-17 23:05:00,302772640.0,52620568.0
0,23,10,2023-07-17 23:10:00,302772640.0,52620568.0
0,23,15,2023-07-17 23:15:00,302772640.0,52620568.0
0,23,20,2023-07-17 23:20:00,302772640.0,52620568.0
0,23,25,2023-07-17 23:25:00,302772640.0,52620568.0
0,23,30,2023-07-17 23:30:00,302772640.0,52620568.0
0,23,35,2023-07-17 23:35:00,302772640.0,52620568.0
0,23,40,2023-07-17 23:40:00,302772640.0,52620568.0
0,23,45,2023-07-17 23:45:00,302772640.0,52620568.0
0,23,50,2023-07-17 23:50:00,302772640.0,52620568.0
0,23,55,2023-07-17 23:55:00,302772640.0,52620568.0
1,0,0,2023-07-18 00:00:00,45597092.0,5972594.5
1,0,5,2023-07-18 00:05:00,45597092.0,5972594.5
1,0,10,2023-07-18 00:10:00,339669344.0,36562980.0
1,0,15,2023-07-18 00:15:00,339669344.0,36562980.0
1,0,20,2023-07-18 00:20:00,332332672.0,22222324.0
1,0,25,2023-07-18 00:25:00,332332672.0,22222324.0
1,0,30,2023-07-18 00:30:00,261677328.0,28176654.0
1,0,35,2023-07-18 00:35:00,261677328.0,28176654.0
1,0,40,2023-07-18 00:40:00,104595016.0,26746424.0
1,0,45,2023-07-18 00:45:00,104595016.0,26746424.0
1,0,50,2023-07-18 00:50:00,50321548.0,9857585.0
1,0,55,2023-07-18 00:55:00,50321548.0,9857585.0
1,1,0,2023-07-18 01:00:00,60254776.0,21497174.0
1,1,5,2023-07-18 01:05:00,60254776.0,21497174.0
1,1,10,2023-07-18 01:10:00,66426308.0,12267684.0
1,1,15,2023-07-18 01:15:00,66426308.0,12267684.0
1,1,20,2023-07-18 01:20:00,197872752.0,31188278.0
1,1,25,2023-07-18 01:25:00,197872752.0,31188278.0
1,1,30,2023-07-18 01:30:00,112495064.0,31472380.0
1,1,35,2023-07-18 01:35:00,112495064.0,31472380.0
1,1,40,2023-07-18 01:40:00,15381617.0,2587447.5
1,1,45,2023-07-18 01:45:00,15381617.0,2587447.5
1,1,50,2023-07-18 01:50:00,19052960.0,4794396.5
1,1,55,2023-07-18 01:55:00,19052960.0,4794396.5
1,2,0,2023-07-18 02:00:00,15464359.0,3960697.0
1,2,5,2023-07-18 02:05:00,15464359.0,3960697.0
1,2,10,2023-07-18 02:10:00,13410923.0,2402584.5
1,2,15,2023-07-18 02:15:00,13410923.0,2402584.5
1,2,20,2023-07-18 02:20:00,8920066.0,2227593.0
1,2,25,2023-07-18 02:25:00,8920066.0,2227593.0
1,2,30,2023-07-18 02:30:00,13645350.0,3052484.5
1,2,35,2023-07-18 02:35:00,13645350.0,3052484.5
1,2,40,2023-07-18 02:40:00,5641563.5,2136786.0
1,2,45,2023-07-18 02:45:00,5641563.5,2136786.0
1,2,50,2023-07-18 02:50:00,8172231.5,1545185.25
1,2,55,2023-07-18 02:55:00,8172231.5,1545185.25
1,3,0,2023-07-18 03:00:00,28108456.0,3284204.5
1,3,5,2023-07-18 03:05:00,28108456.0,3284204.5
1,3,10,2023-07-18 03:10:00,12413971.0,4798139.0
1,3,15,2023-07-18 03:15:00,12413971.0,4798139.0
1,3,20,2023-07-18 03:20:00,4624735.5,2272984.0
1,3,25,2023-07-18 03:25:00,4624735.5,2272984.0
1,3,30,2023-07-18 03:30:00,3577987.5,1271974.0
1,3,35,2023-07-18 03:35:00,3577987.5,1271974.0
1,3,40,2023-07-18 03:40:00,5169810.0,2635708.5
1,3,45,2023-07-18 03:45:00,5169810.0,2635708.5
1,3,50,2023-07-18 03:50:00,1208394.5,2880411.75
1,3,55,2023-07-18 03:55:00,1208394.5,2880411.75
1,4,0,2023-07-18 04:00:00,5571901.0,1592589.75
1,4,5,2023-07-18 04:05:00,5571901.0,1592589.75
1,4,10,2023-07-18 04:10:00,1822396.75,2159435.0
1,4,15,2023-07-18 04:15:00,1822396.75,2159435.0
1,4,20,2023-07-18 04:20:00,1552856.375,1768596.25
1,4,25,2023-07-18 04:25:00,1552856.375,1768596.25
1,4,30,2023-07-18 04:30:00,1054516.5,3037066.75
1,4,35,2023-07-18 04:35:00,1054516.5,3037066.75
1,4,40,2023-07-18 04:40:00,1629200.5,2412588.75
1,4,45,2023-07-18 04:45:00,1629200.5,2412588.75
1,4,50,2023-07-18 04:50:00,4900737.0,302983.4688
1,4,55,2023-07-18 04:55:00,4900737.0,302983.4688
1,5,0,2023-07-18 05:00:00,1507457.125,137546.6094
1,5,5,2023-07-18 05:05:00,1507457.125,137546.6094
1,5,10,2023-07-18 05:10:00,5196815.5,317882.5
1,5,15,2023-07-18 05:15:00,5196815.5,317882.5
1,5,20,2023-07-18 05:20:00,1059317.25,109384.3594
1,5,25,2023-07-18 05:25:00,1059317.25,109384.3594
1,5,30,2023-07-18 05:30:00,1650383.375,158795.7969
1,5,35,2023-07-18 05:35:00,1650383.375,158795.7969
1,5,40,2023-07-18 05:40:00,2723958.25,208993.3438
1,5,45,2023-07-18 05:45:00,2723958.25,208993.3438
1,5,50,2023-07-18 05:50:00,5385741.0,361169.2188
1,5,55,2023-07-18 05:55:00,5385741.0,361169.2188
1,6,0,2023-07-18 06:00:00,705429.9375,227356.2188
1,6,5,2023-07-18 06:05:00,705429.9375,227356.2188
1,6,10,2023-07-18 06:10:00,165986.0781,75263.39063
1,6,15,2023-07-18 06:15:00,165986.0781,75263.39063
1,6,20,2023-07-18 06:20:00,240109.5313,75235.5
1,6,25,2023-07-18 06:25:00,240109.5313,75235.5
1,6,30,2023-07-18 06:30:00,117286.6953,72314.02344
1,6,35,2023-07-18 06:35:00,117286.6953,72314.02344
1,6,40,2023-07-18 06:40:00,1134792.0,550168.375
1,6,45,2023-07-18 06:45:00,1134792.0,550168.375
1,6,50,2023-07-18 06:50:00,23738258.0,2533402.25
1,6,55,2023-07-18 06:55:00,23738258.0,2533402.25
1,7,0,2023-07-18 07:00:00,805429.9375,237356.2188
1,7,5,2023-07-18 07:05:00,805429.9375,237356.2188
1,7,10,2023-07-18 07:10:00,165986.0781,75263.39063
1,7,15,2023-07-18 07:15:00,165986.0781,75263.39063
1,7,20,2023-07-18 07:20:00,240109.5313,75235.5
1,7,25,2023-07-18 07:25:00,240109.5313,75235.5
1,7,30,2023-07-18 07:30:00,117286.6953,72314.02344
1,7,35,2023-07-18 07:35:00,117286.6953,72314.02344
1,7,40,2023-07-18 07:40:00,339698304.0,38650356.0
1,7,45,2023-07-18 07:45:00,339698304.0,38650356.0
1,7,50,2023-07-18 07:50:00,339703680.0,34715056.0
1,7,55,2023-07-18 07:55:00,339703680.0,34715056.0
1,8,0,2023-07-18 08:00:00,312565568.0,55056904.0
1,8,5,2023-07-18 08:05:00,312565568.0,55056904.0
1,8,10,2023-07-18 08:10:00,339508000.0,85697024.0
1,8,15,2023-07-18 08:15:00,339508000.0,85697024.0
1,8,20,2023-07-18 08:20:00,338653184.0,60760296.0
1,8,25,2023-07-18 08:25:00,338653184.0,60760296.0
1,8,30,2023-07-18 08:30:00,339137728.0,60429372.0
1,8,35,2023-07-18 08:35:00,339137728.0,60429372.0
1,8,40,2023-07-18 08:40:00,336684096.0,63341248.0
1,8,45,2023-07-18 08:45:00,336684096.0,63341248.0
1,8,50,2023-07-18 08:50:00,332311744.0,64077436.0
1,8,55,2023-07-18 08:55:00,332311744.0,64077436.0
1,9,0,2023-07-18 09:00:00,327088512.0,47091796.0
1,9,5,2023-07-18 09:05:00,327088512.0,47091796.0
1,9,10,2023-07-18 09:10:00,329148736.0,50953140.0
1,9,15,2023-07-18 09:15:00,329148736.0,50953140.0
1,9,20,2023-07-18 09:20:00,330456608.0,57130796.0
1,9,25,2023-07-18 09:25:00,330456608.0,57130796.0
1,9,30,2023-07-18 09:30:00,328308224.0,50803896.0
1,9,35,2023-07-18 09:35:00,328308224.0,50803896.0
1,9,40,2023-07-18 09:40:00,328092704.0,47321460.0
1,9,45,2023-07-18 09:45:00,328092704.0,47321460.0
1,9,50,2023-07-18 09:50:00,325729088.0,46461156.0
1,9,55,2023-07-18 09:55:00,325729088.0,46461156.0
1,10,0,2023-07-18 10:00:00,273295872.0,48688400.0
1,10,5,2023-07-18 10:05:00,273295872.0,48688400.0
1,10,10,2023-07-18 10:10:00,282049472.0,46484716.0
1,10,15,2023-07-18 10:15:00,282049472.0,46484716.0
1,10,20,2023-07-18 10:20:00,287375232.0,47644020.0
1,10,25,2023-07-18 10:25:00,287375232.0,47644020.0
1,10,30,2023-07-18 10:30:00,295996416.0,47991120.0
1,10,35,2023-07-18 10:35:00,295996416.0,47991120.0
1,10,40,2023-07-18 10:40:00,292847424.0,48775176.0
1,10,45,2023-07-18 10:45:00,292847424.0,48775176.0
1,10,50,2023-07-18 10:50:00,290881792.0,54013084.0
1,10,55,2023-07-18 10:55:00,290881792.0,54013084.0
1,11,0,2023-07-18 11:00:00,291719296.0,60938204.0
1,11,5,2023-07-18 11:05:00,291719296.0,60938204.0
1,11,10,2023-07-18 11:10:00,291271392.0,55363276.0
1,11,15,2023-07-18 11:15:00,291271392.0,55363276.0
1,11,20,2023-07-18 11:20:00,292020576.0,56292272.0
1,11,25,2023-07-18 11:25:00,292020576.0,56292272.0
1,11,30,2023-07-18 11:30:00,316848800.0,60955012.0
1,11,35,2023-07-18 11:35:00,316848800.0,60955012.0
1,11,40,2023-07-18 11:40:00,338514944.0,54277452.0
1,11,45,2023-07-18 11:45:00,338514944.0,54277452.0
1,11,50,2023-07-18 11:50:00,339627680.0,54107624.0
1,11,55,2023-07-18 11:55:00,339627680.0,54107624.0
1,12,0,2023-07-18 12:00:00,339141344.0,57035944.0
1,12,5,2023-07-18 12:05:00,339141344.0,57035944.0
1,12,10,2023-07-18 12:10:00,338762784.0,57840396.0
1,12,15,2023-07-18 12:15:00,338762784.0,57840396.0
1,12,20,2023-07-18 12:20:00,339036992.0,51820248.0
1,12,25,2023-07-18 12:25:00,339036992.0,51820248.0
1,12,30,2023-07-18 12:30:00,338743872.0,40720328.0
1,12,35,2023-07-18 12:35:00,338743872.0,40720328.0
1,12,40,2023-07-18 12:40:00,339700704.0,45533988.0
1,12,45,2023-07-18 12:45:00,339700704.0,45533988.0
1,12,50,2023-07-18 12:50:00,339691168.0,66257612.0
1,12,55,2023-07-18 12:55:00,339691168.0,66257612.0
1,13,0,2023-07-18 13:00:00,339690400.0,93118704.0
1,13,5,2023-07-18 13:05:00,339690400.0,93118704.0
1,13,10,2023-07-18 13:10:00,339685792.0,95824272.0
1,13,15,2023-07-18 13:15:00,339685792.0,95824272.0
1,13,20,2023-07-18 13:20:00,339698208.0,44673092.0
1,13,25,2023-07-18 13:25:00,339698208.0,44673092.0
1,13,30,2023-07-18 13:30:00,339707584.0,40507748.0
1,13,35,2023-07-18 13:35:00,339707584.0,40507748.0
1,13,40,2023-07-18 13:40:00,339652416.0,37019024.0
1,13,45,2023-07-18 13:45:00,339652416.0,37019024.0
1,13,50,2023-07-18 13:50:00,339736864.0,43145740.0
1,13,55,2023-07-18 13:55:00,339736864.0,43145740.0
1,14,0,2023-07-18 14:00:00,339688320.0,46115244.0
1,14,5,2023-07-18 14:05:00,339688320.0,46115244.0
1,14,10,2023-07-18 14:10:00,339700672.0,43369388.0
1,14,15,2023-07-18 14:15:00,339700672.0,43369388.0
1,14,20,2023-07-18 14:20:00,339692192.0,48908200.0
1,14,25,2023-07-18 14:25:00,339692192.0,48908200.0
1,14,30,2023-07-18 14:30:00,339698752.0,52769672.0
1,14,35,2023-07-18 14:35:00,339698752.0,52769672.0
1,14,40,2023-07-18 14:40:00,339701376.0,42888528.0
1,14,45,2023-07-18 14:45:00,339701376.0,42888528.0
1,14,50,2023-07-18 14:50:00,339712608.0,36750892.0
1,14,55,2023-07-18 14:55:00,339712608.0,36750892.0
1,15,0,2023-07-18 15:00:00,339704640.0,37570864.0
1,15,5,2023-07-18 15:05:00,339704640.0,37570864.0
1,15,10,2023-07-18 15:10:00,339665792.0,35522452.0
1,15,15,2023-07-18 15:15:00,339665792.0,35522452.0
1,15,20,2023-07-18 15:20:00,339739040.0,42878544.0
1,15,25,2023-07-18 15:25:00,339739040.0,42878544.0
1,15,30,2023-07-18 15:30:00,339700288.0,48662832.0
1,15,35,2023-07-18 15:35:00,339700288.0,48662832.0
1,15,40,2023-07-18 15:40:00,339698048.0,39807364.0
1,15,45,2023-07-18 15:45:00,339698048.0,39807364.0
1,15,50,2023-07-18 15:50:00,339668672.0,38342184.0
1,15,55,2023-07-18 15:55:00,339668672.0,38342184.0
1,16,0,2023-07-18 16:00:00,339710560.0,38991044.0
1,16,5,2023-07-18 16:05:00,339710560.0,38991044.0
1,16,10,2023-07-18 16:10:00,339682848.0,82215512.0
1,16,15,2023-07-18 16:15:00,339682848.0,82215512.0
1,16,20,2023-07-18 16:20:00,339677216.0,50802364.0
1,16,25,2023-07-18 16:25:00,339677216.0,50802364.0
1,16,30,2023-07-18 16:30:00,339680544.0,68498968.0
1,16,35,2023-07-18 16:35:00,339680544.0,68498968.0
1,16,40,2023-07-18 16:40:00,339685472.0,44415652.0
1,16,45,2023-07-18 16:45:00,339685472.0,44415652.0
1,16,50,2023-07-18 16:50:00,339682880.0,34007532.0
1,16,55,2023-07-18 16:55:00,339682880.0,34007532.0
1,17,0,2023-07-18 17:00:00,339671456.0,38394264.0
1,17,5,2023-07-18 17:05:00,339671456.0,38394264.0
1,17,10,2023-07-18 17:10:00,339678208.0,39933924.0
1,17,15,2023-07-18 17:15:00,339678208.0,39933924.0
1,17,20,2023-07-18 17:20:00,120594480.0,7007027.5
1,17,25,2023-07-18 17:25:00,120594480.0,7007027.5
1,17,30,2023-07-18 17:30:00,227658880.0,28282856.0
1,17,35,2023-07-18 17:35:00,227658880.0,28282856.0
1,17,40,2023-07-18 17:40:00,266569088.0,56322760.0
1,17,45,2023-07-18 17:45:00,266569088.0,56322760.0
1,17,50,2023-07-18 17:50:00,204252064.0,28109530.0
1,17,55,2023-07-18 17:55:00,204252064.0,28109530.0
1,18,0,2023-07-18 18:00:00,165973024.0,13418598.0
1,18,5,2023-07-18 18:05:00,165973024.0,13418598.0
1,18,10,2023-07-18 18:10:00,173232752.0,17856486.0
1,18,15,2023-07-18 18:15:00,173232752.0,17856486.0
1,18,20,2023-07-18 18:20:00,182880352.0,15895445.0
1,18,25,2023-07-18 18:25:00,182880352.0,15895445.0
1,18,30,2023-07-18 18:30:00,152545968.0,16584345.0
1,18,35,2023-07-18 18:35:00,152545968.0,16584345.0
1,18,40,2023-07-18 18:40:00,149509680.0,12400261.0
1,18,45,2023-07-18 18:45:00,149509680.0,12400261.0
1,18,50,2023-07-18 18:50:00,127738688.0,8262867.5
1,18,55,2023-07-18 18:55:00,127738688.0,8262867.5
1,19,0,2023-07-18 19:00:00,99278512.0,8243165.5
1,19,5,2023-07-18 19:05:00,99278512.0,8243165.5
1,19,10,2023-07-18 19:10:00,159797728.0,17525830.0
1,19,15,2023-07-18 19:15:00,159797728.0,17525830.0
1,19,20,2023-07-18 19:20:00,339637568.0,68879144.0
1,19,25,2023-07-18 19:25:00,339637568.0,68879144.0
1,19,30,2023-07-18 19:30:00,288589824.0,45767764.0
1,19,35,2023-07-18 19:35:00,288589824.0,45767764.0
1,19,40,2023-07-18 19:40:00,256467264.0,51038340.0
1,19,45,2023-07-18 19:45:00,256467264.0,51038340.0
1,19,50,2023-07-18 19:50:00,77211616.0,13492567.0
1,19,55,2023-07-18 19:55:00,77211616.0,13492567.0
1,20,0,2023-07-18 20:00:00,74661696.0,17950524.0
1,20,5,2023-07-18 20:05:00,74661696.0,17950524.0
1,20,10,2023-07-18 20:10:00,81041808.0,23548836.0
1,20,15,2023-07-18 20:15:00,81041808.0,23548836.0
1,20,20,2023-07-18 20:20:00,113449352.0,18529038.0
1,20,25,2023-07-18 20:25:00,113449352.0,18529038.0
1,20,30,2023-07-18 20:30:00,95039080.0,18338988.0
1,20,35,2023-07-18 20:35:00,95039080.0,18338988.0
1,20,40,2023-07-18 20:40:00,149880080.0,20399388.0
1,20,45,2023-07-18 20:45:00,149880080.0,20399388.0
1,20,50,2023-07-18 20:50:00,91019112.0,12132768.0
1,20,55,2023-07-18 20:55:00,91019112.0,12132768.0
1,21,0,2023-07-18 21:00:00,79735120.0,7859668.5
1,21,5,2023-07-18 21:05:00,79735120.0,7859668.5
1,21,10,2023-07-18 21:10:00,299840352.0,33531364.0
1,21,15,2023-07-18 21:15:00,299840352.0,33531364.0
1,21,20,2023-07-18 21:20:00,339713632.0,47814760.0
1,21,25,2023-07-18 21:25:00,339713632.0,47814760.0
1,21,30,2023-07-18 21:30:00,339703136.0,56207152.0
1,21,35,2023-07-18 21:35:00,339703136.0,56207152.0
1,21,40,2023-07-18 21:40:00,339702592.0,45736772.0
1,21,45,2023-07-18 21:45:00,339702592.0,45736772.0
1,21,50,2023-07-18 21:50:00,339712480.0,46154472.0
1,21,55,2023-07-18 21:55:00,339712480.0,46154472.0
1,22,0,2023-07-18 22:00:00,339714592.0,51884392.0
1,22,5,2023-07-18 22:05:00,339714592.0,51884392.0
1,22,10,2023-07-18 22:10:00,339715648.0,46190008.0
1,22,15,2023-07-18 22:15:00,339715648.0,46190008.0
1,22,20,2023-07-18 22:20:00,339731616.0,40582216.0
1,22,25,2023-07-18 22:25:00,339731616.0,40582216.0
1,22,30,2023-07-18 22:30:00,339734112.0,38009752.0
1,22,35,2023-07-18 22:35:00,339734112.0,38009752.0
1,22,40,2023-07-18 22:40:00,339724576.0,41053396.0
1,22,45,2023-07-18 22:45:00,339724576.0,41053396.0
1,22,50,2023-07-18 22:50:00,339716416.0,35685988.0
1,22,55,2023-07-18 22:55:00,339716416.0,35685988.0
1,23,0,2023-07-18 23:00:00,339703712.0,40410552.0
1,23,5,2023-07-18 23:05:00,339703712.0,40410552.0
1,23,10,2023-07-18 23:10:00,339698304.0,38650356.0
1,23,15,2023-07-18 23:15:00,339698304.0,38650356.0
1,23,20,2023-07-18 23:20:00,339703680.0,34715056.0
1,23,25,2023-07-18 23:25:00,339703680.0,34715056.0
1,23,30,2023-07-18 23:30:00,329724576.0,51053396.0
1,23,35,2023-07-18 23:35:00,329724576.0,51053396.0
1,23,40,2023-07-18 23:40:00,239716416.0,45685988.0
1,23,45,2023-07-18 23:45:00,239716416.0,45685988.0
1,23,50,2023-07-18 23:50:00,329703712.0,43410552.0
1,23,55,2023-07-18 23:55:00,329703712.0,43410552.0
2,0,0,2023-07-19 00:00:00,267879424.0,25063022.0
2,0,5,2023-07-19 00:05:00,267879424.0,25063022.0
2,0,10,2023-07-19 00:10:00,227095536.0,26682674.0
2,0,15,2023-07-19 00:15:00,227095536.0,26682674.0
2,0,20,2023-07-19 00:20:00,281040320.0,31519914.0
2,0,25,2023-07-19 00:25:00,281040320.0,31519914.0
2,0,30,2023-07-19 00:30:00,145649904.0,24076468.0
2,0,35,2023-07-19 00:35:00,145649904.0,24076468.0
2,0,40,2023-07-19 00:40:00,162071024.0,27964126.0
2,0,45,2023-07-19 00:45:00,162071024.0,27964126.0
2,0,50,2023-07-19 00:50:00,271710240.0,50445744.0
2,0,55,2023-07-19 00:55:00,271710240.0,50445744.0
2,1,0,2023-07-19 01:00:00,261723728.0,79191744.0
2,1,5,2023-07-19 01:05:00,261723728.0,79191744.0
2,1,10,2023-07-19 01:10:00,211461952.0,39723440.0
2,1,15,2023-07-19 01:15:00,211461952.0,39723440.0
2,1,20,2023-07-19 01:20:00,205009088.0,34518008.0
2,1,25,2023-07-19 01:25:00,205009088.0,34518008.0
2,1,30,2023-07-19 01:30:00,225496960.0,39574872.0
2,1,35,2023-07-19 01:35:00,225496960.0,39574872.0
2,1,40,2023-07-19 01:40:00,266840368.0,37550452.0
2,1,45,2023-07-19 01:45:00,266840368.0,37550452.0
2,1,50,2023-07-19 01:50:00,161711.2188,44911.75
2,1,55,2023-07-19 01:55:00,161711.2188,44911.75
2,2,0,2023-07-19 02:00:00,220304.7188,40792.28125
2,2,5,2023-07-19 02:05:00,220304.7188,40792.28125
2,2,10,2023-07-19 02:10:00,85266.14063,52435.80859
2,2,15,2023-07-19 02:15:00,85266.14063,52435.80859
2,2,20,2023-07-19 02:20:00,1088513.625,158624.2969
2,2,25,2023-07-19 02:25:00,1088513.625,158624.2969
2,2,30,2023-07-19 02:30:00,1552805.0,164105.7344
2,2,35,2023-07-19 02:35:00,1552805.0,164105.7344
2,2,40,2023-07-19 02:40:00,2641414.0,231701.7656
2,2,45,2023-07-19 02:45:00,2641414.0,231701.7656
2,2,50,2023-07-19 02:50:00,2224842.0,183998.125
2,2,55,2023-07-19 02:55:00,2224842.0,183998.125
2,3,0,2023-07-19 03:00:00,217857.625,64366.96484
2,3,5,2023-07-19 03:05:00,217857.625,64366.96484
2,3,10,2023-07-19 03:10:00,74387.00781,68268.57813
2,3,15,2023-07-19 03:15:00,74387.00781,68268.57813
2,3,20,2023-07-19 03:20:00,405363.2188,82425.92969
2,3,25,2023-07-19 03:25:00,405363.2188,82425.92969
2,3,30,2023-07-19 03:30:00,1370241.875,1114990.625
2,3,35,2023-07-19 03:35:00,1370241.875,1114990.625
